asin,name,rating,Review_date,verified,title,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice,id,year,month,day,Week_Number
B001AO4OUC,Elizabeth,4,12/05/2009,TRUE,tough little phone,1,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,1,2009,5,12,20
B001AO4OUC,"Ron Malinowski, Jr.",1,19/11/2012,TRUE,Boost Mobile no Longer allows IDEN service,2,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,2,2012,11,19,47
B001AO4OUC,PENNY,4,25/11/2012,TRUE,SIM CARD,1,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,3,2012,11,25,47
B001AO4OUC,Anthony L. Savarese,1,18/10/2009,TRUE,Cell,1,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,4,2009,10,18,42
B001AO4OUC,Yoda,4,07/04/2010,FALSE,For a basic phone quite good,2,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,5,2010,4,7,14
B001AO4OUC,MayaMan,1,13/04/2011,FALSE,Terrible Customer Service,1,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,6,2011,4,13,15
B001AO4OUC,Butch,5,13/08/2009,FALSE,Great phone,12,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,7,2009,8,13,33
B001AO4OUC,Palamabron,1,01/09/2011,FALSE,"ok as phone, that's it",2,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,8,2011,9,1,35
B001AO4OUC,jncti,1,30/06/2010,FALSE,Not a good product,3,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,9,2010,6,30,26
B001AO4OUC,monira ardell,5,02/10/2009,FALSE,this phone is great people are crazy to give a bad review!,1,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,10,2009,10,2,40
B001AO4OUC,C. YOUNG,1,03/08/2009,FALSE,This phone was designed by the devil.,1,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,11,2009,8,3,32
B001AO4OUC,M. reyeshernandez,5,02/08/2009,FALSE,RUGGED,1,Motorola,Motorola i335 Cell Phone Boost Mobile,https://www.amazon.com/Motorola-i335-Phone-Boost-Mobile/dp/B001AO4OUC,https://m.media-amazon.com/images/I/710UO8gdT+L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B001AO4OUC,21,0,0,12,2009,8,2,31
B001DCJAJG,Kindle Customer,4,22/06/2014,TRUE,Good phone...good price.,2,Motorola,Motorola V365 no contract cellular phone AT&T,https://www.amazon.com/Motorola-V365-contract-cellular-phone/dp/B001DCJAJG,https://m.media-amazon.com/images/I/61LYNCVrrKL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B001DCJAJG,12,149.99,0,13,2014,6,22,25
B001DCJAJG,poppamiller,5,24/07/2012,TRUE,Motorola V365,1,Motorola,Motorola V365 no contract cellular phone AT&T,https://www.amazon.com/Motorola-V365-contract-cellular-phone/dp/B001DCJAJG,https://m.media-amazon.com/images/I/61LYNCVrrKL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B001DCJAJG,12,149.99,0,14,2012,7,24,30
B001DCJAJG,Brenda W.,3,12/09/2013,TRUE,IT IS OKAY,1,Motorola,Motorola V365 no contract cellular phone AT&T,https://www.amazon.com/Motorola-V365-contract-cellular-phone/dp/B001DCJAJG,https://m.media-amazon.com/images/I/61LYNCVrrKL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B001DCJAJG,12,149.99,0,15,2013,9,12,37
B001DCJAJG,Teresa Dickson,5,05/06/2013,TRUE,old fashioned....,2,Motorola,Motorola V365 no contract cellular phone AT&T,https://www.amazon.com/Motorola-V365-contract-cellular-phone/dp/B001DCJAJG,https://m.media-amazon.com/images/I/61LYNCVrrKL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B001DCJAJG,12,149.99,0,16,2013,6,5,23
B001DCJAJG,elephant,1,07/08/2012,TRUE,a bad choice,1,Motorola,Motorola V365 no contract cellular phone AT&T,https://www.amazon.com/Motorola-V365-contract-cellular-phone/dp/B001DCJAJG,https://m.media-amazon.com/images/I/61LYNCVrrKL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B001DCJAJG,12,149.99,0,17,2012,8,7,32
B001GQ3DJM,Nathan Gaida,3,18/11/2008,FALSE,Ok phone to tide me over,2,Nokia,Nokia 1680 Black Phone (T-Mobile),https://www.amazon.com/Nokia-1680-Black-Phone-T-Mobile/dp/B001GQ3DJM,https://m.media-amazon.com/images/I/41X4VeqkFOL._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B001GQ3DJM,3,0,0,18,2008,11,18,47
B001GQ3DJM,AM Radio,4,21/12/2008,FALSE,Good basic phone for the money,4,Nokia,Nokia 1680 Black Phone (T-Mobile),https://www.amazon.com/Nokia-1680-Black-Phone-T-Mobile/dp/B001GQ3DJM,https://m.media-amazon.com/images/I/41X4VeqkFOL._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B001GQ3DJM,3,0,0,19,2008,12,21,51
B0029F2O3A,P. Dharmavarapu,1,23/09/2009,TRUE,Worst Experience with Amazon,1,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,20,2009,9,23,39
B0029F2O3A,petlover,3,09/03/2010,FALSE,A simple phone for texting and making calls,1,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,21,2010,3,9,10
B0029F2O3A,John Doe,4,09/07/2009,FALSE,Solid Phone,22,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,22,2009,7,9,28
B0029F2O3A,M. Brennan,3,13/10/2010,FALSE,I like it but a few shortcomings are significant enough that I wouldn't buy it again if I lost it.,3,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,23,2010,10,13,41
B0029F2O3A,D. Kashmiri,2,23/09/2009,FALSE,Not an upgrade over original Alias,4,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,24,2009,9,23,39
B0029F2O3A,The Wild Bat,3,10/07/2009,FALSE,resets when receiving calls,12,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,25,2009,7,10,28
B0029F2O3A,Kaity Lynn,4,16/10/2009,FALSE,Good phone for daily use -,4,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,26,2009,10,16,42
B0029F2O3A,Susan C,3,03/07/2009,FALSE,"Nice phone, but features don't deliver",2,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,27,2009,7,3,27
B0029F2O3A,girlnextdoor,2,26/09/2010,FALSE,Anyone else having this problem?,6,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,28,2010,9,26,38
B0029F2O3A,Susan J. Brillhart,5,02/03/2010,FALSE,LOVE my Samsung Alias 2!,1,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,29,2010,3,2,9
B0029F2O3A,Teresa M.,2,17/11/2009,FALSE,Locks up when using MP3 Player,1,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,30,2009,11,17,47
B0029F2O3A,Karen S. Baird,5,11/06/2009,FALSE,excellent,11,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,31,2009,6,11,24
B0029F2O3A,Erik Lindstrom,1,04/10/2010,FALSE,Worst cell phone I have ever owned,3,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,32,2010,10,4,40
B0029F2O3A,Dale E. Owens III,4,23/11/2009,FALSE,Great little tool,6,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,33,2009,11,23,48
B0029F2O3A,Vivek,3,05/06/2009,FALSE,Creative Design but Poor Phone,8,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,34,2009,6,5,23
B0029F2O3A,Kyle Griswold,1,29/10/2009,FALSE,Terrible,2,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,35,2009,10,29,44
B0029F2O3A,Seth B. Tropinsky,5,27/07/2009,FALSE,Wonderful innovative keypad,2,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,36,2009,7,27,31
B0029F2O3A,A-la Dawn,5,30/03/2011,FALSE,Best fone ever!!!,1,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,37,2011,3,30,13
B0029F2O3A,B. Hopper,5,20/09/2009,FALSE,Great Phone!,1,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,38,2009,9,20,38
B0029F2O3A,Mini,3,18/08/2009,FALSE,"Great E Ink technology, but overall not quite ready for prime time yet...",5,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,39,2009,8,18,34
B0029F2O3A,Jody,4,20/10/2009,FALSE,Fun phone,6,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,40,2009,10,20,43
B0029F2O3A,W. Miller,2,13/06/2009,FALSE,"Good phone, horrible features",3,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,41,2009,6,13,24
B0029F2O3A,Bob,3,15/06/2009,FALSE,"OK Phone, Bluetooth stereo audio is awful, voice recognition is unusable",3,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,42,2009,6,15,25
B0029F2O3A,Kenneth Michael Mcneil,4,03/06/2010,FALSE,Surprisingly Durable,2,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,43,2010,6,3,22
B0029F2O3A,Cspell,1,16/09/2009,FALSE,Voice Activation Dreadful,6,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,44,2009,9,16,38
B0029F2O3A,E. Stidd,5,21/06/2010,FALSE,"Awesome ""mini"" computer!",2,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,45,2010,6,21,25
B0029F2O3A,Rebecca Balch,1,01/10/2009,FALSE,NEVER BUY THIS ONE,1,Samsung,"Samsung Alias2 U750 Phone, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Alias2-Phone-Verizon-Wireless/dp/B0029F2O3A,https://m.media-amazon.com/images/I/41HWHpfPlML._AC_UY218_ML3_.jpg,3,https://www.amazon.com/product-reviews/B0029F2O3A,29,0,0,46,2009,10,1,40
B002AS9WEA,wakajawaka,1,20/08/2013,TRUE,Because it was phased out by AT&T,3,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,47,2013,8,20,34
B002AS9WEA,Teresa M Smith,4,10/10/2012,TRUE,Good little phone,2,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,48,2012,10,10,41
B002AS9WEA,Jeanette Ames,5,15/04/2014,TRUE,Best phone ever. Love samsung .,1,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,49,2014,4,15,16
B002AS9WEA,Tweeds,1,02/01/2011,TRUE,Would Not Hold Charge . . . brand new phone,3,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,50,2011,1,2,52
B002AS9WEA,Wendy G,4,27/11/2009,FALSE,Terrific Basic Phone,23,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,51,2009,11,27,48
B002AS9WEA,SY,5,16/08/2009,FALSE,Great Simple Phone,26,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,52,2009,8,16,33
B002AS9WEA,Camry Man,3,13/11/2009,FALSE,Best for making and recieving calls but not for texting,11,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,53,2009,11,13,46
B002AS9WEA,Timothy P. Elliott,2,13/06/2010,FALSE,ok but most stores offer twice the airtime with this phone,1,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,54,2010,6,13,23
B002AS9WEA,Cynthia McGill,1,08/07/2015,TRUE,"""I sell things"" sells junk!",1,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,55,2015,7,8,28
B002AS9WEA,"K, C, and little J",3,24/09/2010,TRUE,This phone cannot be used with a wireless headset,4,Samsung,Samsung a167 Prepaid GoPhone (AT&T),https://www.amazon.com/Samsung-a167-Prepaid-GoPhone-AT/dp/B002AS9WEA,https://m.media-amazon.com/images/I/61OXcZ-oefL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B002AS9WEA,18,0,0,56,2010,9,24,38
B002UHS0UI,Joyful,3,25/08/2016,TRUE,Remove previous negative review that was not Verizon's fault not the seller,24,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,57,2016,8,25,34
B002UHS0UI,mike k,1,01/05/2019,TRUE,Dont waste your money on this junk!,1,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,58,2019,5,1,18
B002UHS0UI,Eddie Gamble,1,05/09/2018,TRUE,Wouldn't charge after only a month of use.,1,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,59,2018,9,5,36
B002UHS0UI,Andrew,4,14/02/2015,TRUE,Great!,4,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,60,2015,2,14,7
B002UHS0UI,LINDA PETRONGELLI,5,14/08/2015,TRUE,"The Phone is "" Simply Awesome "". Has "" All Great Cell Phone Features ...",2,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,61,2015,8,14,33
B002UHS0UI,Robin Woodel,3,22/12/2015,TRUE,"phone was great, but the ""new"" battery wouldn't hold a charge ...",3,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,62,2015,12,22,52
B002UHS0UI,1111,1,06/08/2013,TRUE,Junk,3,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,63,2013,8,6,32
B002UHS0UI,Amazon Customer,3,15/06/2014,TRUE,Not worth it,1,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,64,2014,6,15,24
B002UHS0UI,Victor,5,12/03/2018,TRUE,Five Stars,1,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,65,2018,3,12,11
B002UHS0UI,Kasie B,1,03/06/2016,TRUE,Got it in the mail way way late and then ...,1,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,66,2016,6,3,22
B002UHS0UI,Fred Farrokhi,1,09/03/2013,TRUE,Dead on Arrival!!,10,Motorola,Verizon Wireless Motorola RAZR V3m - Silver,https://www.amazon.com/Verizon-Wireless-Motorola-RAZR-V3m/dp/B002UHS0UI,https://m.media-amazon.com/images/I/61pVtPaTkML._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B002UHS0UI,208,0,0,67,2013,3,9,10
